country,year,production,lag1,lag2,lag3,rolling_3,country_code
FRA,2009,918.604,996.261,995.24,1078.006,1023.1690000000002,44
FRA,2010,915.539,918.604,996.261,995.24,970.035,44
FRA,2011,914.517,915.539,918.604,996.261,943.468,44
FRA,2012,824.598,914.517,915.539,918.604,916.2199999999999,44
FRA,2013,810.293,824.598,914.517,915.539,884.8846666666667,44
FRA,2014,782.704,810.293,824.598,914.517,849.8026666666666,44
FRA,2015,853.209,782.704,810.293,824.598,805.8649999999999,44
FRA,2016,832.772,853.209,782.704,810.293,815.402,44
FRA,2017,773.508,832.772,853.209,782.704,822.895,44
GAB,1974,10341.953,7736.868,6453.159,5971.641,6720.556,45
GAB,1975,11432.241,10341.953,7736.868,6453.159,8177.326666666667,45
GAB,1976,11464.817,11432.241,10341.953,7736.868,9837.020666666665,45
GAB,1977,11285.648,11464.817,11432.241,10341.953,11079.670333333333,45
GAB,1978,10581.185,11285.648,11464.817,11432.241,11394.235333333332,45
GAB,1979,9768.814,10581.185,11285.648,11464.817,11110.549999999997,45
GAB,1980,8908.597,9768.814,10581.185,11285.648,10545.215666666667,45
GAB,1981,7622.851,8908.597,9768.814,10581.185,9752.865333333333,45
GAB,1982,7782.679,7622.851,8908.597,9768.814,8766.754,45
GAB,1983,7845.795,7782.679,7622.851,8908.597,8104.709,45
GAB,1984,8762.003,7845.795,7782.679,7622.851,7750.441666666667,45
GAB,1985,8666.31,8762.003,7845.795,7782.679,8130.159000000001,45
GAB,1986,8323.241,8666.31,8762.003,7845.795,8424.702666666666,45
GAB,1987,7719.562,8323.241,8666.31,8762.003,8583.851333333334,45
GAB,1988,7944.542,7719.562,8323.241,8666.31,8236.371,45
GAB,1989,10253.386,7944.542,7719.562,8323.241,7995.781666666667,45
GAB,1990,13531.375,10253.386,7944.542,7719.562,8639.163333333332,45
GAB,1991,14772.328,13531.375,10253.386,7944.542,10576.434333333333,45
GAB,1992,14707.176,14772.328,13531.375,10253.386,12852.363,45
GAB,1993,15645.78,14707.176,14772.328,13531.375,14336.959666666668,45
GAB,1994,17287.829,15645.78,14707.176,14772.328,15041.761333333334,45
GAB,1995,18315.0,17287.829,15645.78,14707.176,15880.261666666665,45
GAB,1996,18345.54,18315.0,17287.829,15645.78,17082.869666666666,45
GAB,1997,18558.304,18345.54,18315.0,17287.829,17982.789666666667,45
GAB,1998,17715.392,18558.304,18345.54,18315.0,18406.281333333332,45
GAB,1999,16283.054,17715.392,18558.304,18345.54,18206.411999999997,45
GAB,2000,13538.501,16283.054,17715.392,18558.304,17518.916666666668,45
GAB,2001,13303.341,13538.501,16283.054,17715.392,15845.649,45
GAB,2002,12758.707,13303.341,13538.501,16283.054,14374.965333333332,45
GAB,2003,13731.923,12758.707,13303.341,13538.501,13200.182999999999,45
GAB,2004,13723.779,13731.923,12758.707,13303.341,13264.657,45
GAB,2005,13533.411,13723.779,13731.923,12758.707,13404.803,45
GAB,2006,12130.595,13533.411,13723.779,13731.923,13663.037666666665,45
GAB,2007,12335.215,12130.595,13533.411,13723.779,13129.261666666665,45
GAB,2008,12041.01,12335.215,12130.595,13533.411,12666.406999999997,45
GAB,2009,12017.596,12041.01,12335.215,12130.595,12168.939999999997,45
GAB,2010,12641.636,12017.596,12041.01,12335.215,12131.273666666666,45
GAB,2011,12265.99,12641.636,12017.596,12041.01,12233.413999999999,45
GAB,2012,11764.112,12265.99,12641.636,12017.596,12308.40733333333,45
GAB,2013,11201.153,11764.112,12265.99,12641.636,12223.912666666665,45
GAB,2014,11162.468,11201.153,11764.112,12265.99,11743.751666666665,45
GAB,2015,11710.157,11162.468,11201.153,11764.112,11375.910999999998,45
GAB,2016,11570.69,11710.157,11162.468,11201.153,11357.925999999998,45
GAB,2017,10194.342,11570.69,11710.157,11162.468,11481.104999999998,45
GBR,1974,244.88,236.683,192.625,97.337,175.54833333333332,46
GBR,1975,1606.575,244.88,236.683,192.625,224.72933333333333,46
GBR,1976,12358.739,1606.575,244.88,236.683,696.0459999999999,46
GBR,1977,38734.021,12358.739,1606.575,244.88,4736.731333333333,46
GBR,1978,54790.545,38734.021,12358.739,1606.575,17566.445,46
GBR,1979,79013.141,54790.545,38734.021,12358.739,35294.435,46
GBR,1980,80858.447,79013.141,54790.545,38734.021,57512.568999999996,46
GBR,1981,90109.571,80858.447,79013.141,54790.545,71554.04433333332,46
GBR,1982,102778.764,90109.571,80858.447,79013.141,83327.053,46
GBR,1983,113565.764,102778.764,90109.571,80858.447,91248.92733333334,46
GBR,1984,124161.165,113565.764,102778.764,90109.571,102151.36633333332,46
GBR,1985,126681.561,124161.165,113565.764,102778.764,113501.89766666666,46
GBR,1986,125384.671,126681.561,124161.165,113565.764,121469.49666666666,46
GBR,1987,121635.686,125384.671,126681.561,124161.165,125409.13233333333,46
GBR,1988,113198.66,121635.686,125384.671,126681.561,124567.306,46
GBR,1989,90605.326,113198.66,121635.686,125384.671,120073.00566666666,46
GBR,1990,91209.659,90605.326,113198.66,121635.686,108479.89066666667,46
GBR,1991,90008.25,91209.659,90605.326,113198.66,98337.88166666667,46
GBR,1992,92657.296,90008.25,91209.659,90605.326,90607.745,46
GBR,1993,97688.433,92657.296,90008.25,91209.659,91291.735,46
GBR,1994,123794.076,97688.433,92657.296,90008.25,93451.32633333335,46
GBR,1995,126849.842,123794.076,97688.433,92657.296,104713.26833333336,46
GBR,1996,126991.487,126849.842,123794.076,97688.433,116110.78366666667,46
GBR,1997,124766.796,126991.487,126849.842,123794.076,125878.46833333334,46
GBR,1998,128811.936,124766.796,126991.487,126849.842,126202.70833333333,46
GBR,1999,133001.212,128811.936,124766.796,126991.487,126856.73966666666,46
GBR,2000,122237.676,133001.212,128811.936,124766.796,128859.98133333334,46
GBR,2001,112391.841,122237.676,133001.212,128811.936,128016.94133333334,46
GBR,2002,111399.481,112391.841,122237.676,133001.212,122543.57633333333,46
GBR,2003,101449.95,111399.481,112391.841,122237.676,115342.99933333334,46
GBR,2004,90749.669,101449.95,111399.481,112391.841,108413.75733333333,46
GBR,2005,80030.722,90749.669,101449.95,111399.481,101199.7,46
GBR,2006,72239.084,80030.722,90749.669,101449.95,90743.447,46
GBR,2007,72882.713,72239.084,80030.722,90749.669,81006.49166666665,46
GBR,2008,67848.247,72882.713,72239.084,80030.722,75050.83966666667,46
GBR,2009,65075.146,67848.247,72882.713,72239.084,70990.01466666667,46
GBR,2010,60130.802,65075.146,67848.247,72882.713,68602.03533333335,46
GBR,2011,50314.628,60130.802,65075.146,67848.247,64351.39833333334,46
GBR,2012,43561.605,50314.628,60130.802,65075.146,58506.85866666667,46
GBR,2013,39836.514,43561.605,50314.628,60130.802,51335.67833333334,46
GBR,2014,38819.262,39836.514,43561.605,50314.628,44570.91566666667,46
GBR,2015,44363.391,38819.262,39836.514,43561.605,40739.127,46
GBR,2016,45896.521,44363.391,38819.262,39836.514,41006.389,46
GBR,2017,44566.427,45896.521,44363.391,38819.262,43026.39133333333,46
GEO,1993,42.21,133.664,190.948,186.928,170.51333333333332,47
GEO,1994,46.23,42.21,133.664,190.948,122.274,47
GEO,1995,50.25,46.23,42.21,133.664,74.03466666666667,47
GEO,1996,128.639,50.25,46.23,42.21,46.23,47
GEO,1997,134.669,128.639,50.25,46.23,75.03966666666666,47
GEO,1998,119.594,134.669,128.639,50.25,104.51933333333334,47
GEO,1999,91.454,119.594,134.669,128.639,127.63400000000001,47
GEO,2000,110.549,91.454,119.594,134.669,115.23899999999999,47
GEO,2001,99.494,110.549,91.454,119.594,107.199,47
GEO,2002,74.369,99.494,110.549,91.454,100.49900000000001,47
GEO,2003,140.699,74.369,99.494,110.549,94.80399999999999,47
GEO,2004,98.489,140.699,74.369,99.494,104.854,47
GEO,2005,67.334,98.489,140.699,74.369,104.519,47
GEO,2006,64.319,67.334,98.489,140.699,102.17400000000002,47
GEO,2007,57.285,64.319,67.334,98.489,76.714,47
GEO,2008,53.265,57.285,64.319,67.334,62.97933333333333,47
GEO,2009,51.255,53.265,57.285,64.319,58.28966666666667,47
GEO,2010,52.26,51.255,53.265,57.285,53.935,47
GEO,2011,51.255,52.26,51.255,53.265,52.26,47
GEO,2012,49.245,51.255,52.26,51.255,51.59,47
GEO,2013,48.24,49.245,51.255,52.26,50.919999999999995,47
GEO,2014,43.215,48.24,49.245,51.255,49.580000000000005,47
GEO,2015,40.2,43.215,48.24,49.245,46.900000000000006,47
GEO,2016,39.195,40.2,43.215,48.24,43.885,47
GEO,2017,39.195,39.195,40.2,43.215,40.87,47
GHA,1974,0.0,0.0,0.0,0.0,0.0,48
GHA,1975,0.0,0.0,0.0,0.0,0.0,48
GHA,1976,0.0,0.0,0.0,0.0,0.0,48
GHA,1977,0.0,0.0,0.0,0.0,0.0,48
GHA,1978,0.0,0.0,0.0,0.0,0.0,48
GHA,1979,34.612,0.0,0.0,0.0,0.0,48
GHA,1980,0.0,34.612,0.0,0.0,11.537333333333335,48
GHA,1981,0.0,0.0,34.612,0.0,11.537333333333335,48
GHA,1982,0.0,0.0,0.0,34.612,11.537333333333335,48
GHA,1983,0.0,0.0,0.0,0.0,0.0,48
GHA,1984,0.0,0.0,0.0,0.0,0.0,48
GHA,1985,0.0,0.0,0.0,0.0,0.0,48
GHA,1986,0.0,0.0,0.0,0.0,0.0,48
GHA,1987,0.0,0.0,0.0,0.0,0.0,48
GHA,1988,0.0,0.0,0.0,0.0,0.0,48
GHA,1989,0.0,0.0,0.0,0.0,0.0,48
GHA,1990,0.0,0.0,0.0,0.0,0.0,48
GHA,1991,0.0,0.0,0.0,0.0,0.0,48
GHA,1992,0.0,0.0,0.0,0.0,0.0,48
GHA,1993,0.0,0.0,0.0,0.0,0.0,48
GHA,1994,0.0,0.0,0.0,0.0,0.0,48
GHA,1995,0.0,0.0,0.0,0.0,0.0,48
GHA,1996,0.0,0.0,0.0,0.0,0.0,48
GHA,1997,0.0,0.0,0.0,0.0,0.0,48
GHA,1998,0.0,0.0,0.0,0.0,0.0,48
GHA,1999,0.0,0.0,0.0,0.0,0.0,48
GHA,2000,0.0,0.0,0.0,0.0,0.0,48
GHA,2001,0.0,0.0,0.0,0.0,0.0,48
GHA,2002,9.162,0.0,0.0,0.0,0.0,48
GHA,2003,10.18,9.162,0.0,0.0,3.0540000000000003,48
GHA,2004,23.414,10.18,9.162,0.0,6.447333333333333,48
GHA,2005,12.216,23.414,10.18,9.162,14.252,48
GHA,2006,23.414,12.216,23.414,10.18,15.270000000000001,48
GHA,2007,27.486,23.414,12.216,23.414,19.681333333333335,48
GHA,2008,31.558,27.486,23.414,12.216,21.038666666666668,48
GHA,2009,25.45,31.558,27.486,23.414,27.486,48
GHA,2010,198.512,25.45,31.558,27.486,28.164666666666665,48
GHA,2011,3466.321,198.512,25.45,31.558,85.17333333333333,48
GHA,2012,4208.449,3466.321,198.512,25.45,1230.0943333333332,48
GHA,2013,5361.853,4208.449,3466.321,198.512,2624.427333333333,48
GHA,2014,5423.952,5361.853,4208.449,3466.321,4345.541,48
GHA,2015,5447.366,5423.952,5361.853,4208.449,4998.084666666667,48
GHA,2016,4697.093,5447.366,5423.952,5361.853,5411.057000000001,48
GHA,2017,8525.825,4697.093,5447.366,5423.952,5189.470333333334,48
GRC,1974,0.0,0.0,0.0,0.0,0.0,49
GRC,1975,0.0,0.0,0.0,0.0,0.0,49
GRC,1976,0.0,0.0,0.0,0.0,0.0,49
GRC,1977,0.0,0.0,0.0,0.0,0.0,49
GRC,1978,0.0,0.0,0.0,0.0,0.0,49
GRC,1979,0.0,0.0,0.0,0.0,0.0,49
GRC,1980,0.0,0.0,0.0,0.0,0.0,49
GRC,1981,196.496,0.0,0.0,0.0,0.0,49
GRC,1982,988.496,196.496,0.0,0.0,65.49866666666667,49
GRC,1983,1178.977,988.496,196.496,0.0,394.9973333333333,49
GRC,1984,1254.167,1178.977,988.496,196.496,787.9896666666667,49
GRC,1985,1253.165,1254.167,1178.977,988.496,1140.5466666666666,49
GRC,1986,1256.172,1253.165,1254.167,1178.977,1228.7696666666668,49
GRC,1987,1151.909,1256.172,1253.165,1254.167,1254.5013333333334,49
GRC,1988,1052.658,1151.909,1256.172,1253.165,1220.4153333333334,49
GRC,1989,853.155,1052.658,1151.909,1256.172,1153.5796666666668,49
GRC,1990,774.957,853.155,1052.658,1151.909,1019.2406666666666,49
GRC,1991,719.085,774.957,853.155,1052.658,893.59,49
GRC,1992,595.136,719.085,774.957,853.155,782.399,49
GRC,1993,489.415,595.136,719.085,774.957,696.3926666666666,49
GRC,1994,455.694,489.415,595.136,719.085,601.2120000000001,49
GRC,1995,396.454,455.694,489.415,595.136,513.415,49
GRC,1996,440.2,396.454,455.694,489.415,447.1876666666667,49
GRC,1997,397.365,440.2,396.454,455.694,430.78266666666667,49
GRC,1998,267.037,397.365,440.2,396.454,411.3396666666667,49
GRC,1999,13.671,267.037,397.365,440.2,368.2006666666667,49
GRC,2000,233.315,13.671,267.037,397.365,226.02433333333332,49
GRC,2001,155.847,233.315,13.671,267.037,171.34099999999998,49
GRC,2002,150.379,155.847,233.315,13.671,134.27766666666665,49
GRC,2003,109.367,150.379,155.847,233.315,179.84699999999998,49
GRC,2004,107.544,109.367,150.379,155.847,138.531,49
GRC,2005,81.114,107.544,109.367,150.379,122.42999999999999,49
GRC,2006,75.645,81.114,107.544,109.367,99.34166666666665,49
GRC,2007,67.443,75.645,81.114,107.544,88.101,49
GRC,2008,53.772,67.443,75.645,81.114,74.734,49
GRC,2009,72.911,53.772,67.443,75.645,65.61999999999999,49
GRC,2010,104.81,72.911,53.772,67.443,64.70866666666666,49
GRC,2011,89.316,104.81,72.911,53.772,77.16433333333333,49
GRC,2012,85.67,89.316,104.81,72.911,89.01233333333334,49
GRC,2013,63.797,85.67,89.316,104.81,93.26533333333333,49
GRC,2014,58.329,63.797,85.67,89.316,79.59433333333334,49
GRC,2015,56.506,58.329,63.797,85.67,69.26533333333333,49
GRC,2016,160.404,56.506,58.329,63.797,59.544000000000004,49
GRC,2017,129.417,160.404,56.506,58.329,91.74633333333334,49
GTM,1974,0.0,0.0,0.0,0.0,0.0,50
GTM,1975,0.0,0.0,0.0,0.0,0.0,50
GTM,1976,13.182,0.0,0.0,0.0,0.0,50
GTM,1977,7.098,13.182,0.0,0.0,4.394,50
GTM,1978,3.042,7.098,13.182,0.0,6.760000000000001,50
GTM,1979,79.092,3.042,7.098,13.182,7.774,50
GTM,1980,210.911,79.092,3.042,7.098,29.744,50
GTM,1981,207.869,210.911,79.092,3.042,97.68166666666667,50
GTM,1982,318.395,207.869,210.911,79.092,165.95733333333337,50
GTM,1983,353.885,318.395,207.869,210.911,245.725,50
GTM,1984,238.289,353.885,318.395,207.869,293.383,50
GTM,1985,148.043,238.289,353.885,318.395,303.52299999999997,50
GTM,1986,250.457,148.043,238.289,353.885,246.73900000000003,50
GTM,1987,185.561,250.457,148.043,238.289,212.263,50
GTM,1988,186.575,185.561,250.457,148.043,194.687,50
GTM,1989,184.547,186.575,185.561,250.457,207.53100000000003,50
GTM,1990,199.757,184.547,186.575,185.561,185.561,50
GTM,1991,187.589,199.757,184.547,186.575,190.293,50
GTM,1992,284.933,187.589,199.757,184.547,190.631,50
GTM,1993,341.717,284.933,187.589,199.757,224.093,50
GTM,1994,371.123,341.717,284.933,187.589,271.413,50
GTM,1995,474.55,371.123,341.717,284.933,332.59100000000007,50
GTM,1996,806.127,474.55,371.123,341.717,395.7966666666667,50
GTM,1997,1079.906,806.127,474.55,371.123,550.6,50
GTM,1998,1408.441,1079.906,806.127,474.55,786.861,50
GTM,1999,1287.775,1408.441,1079.906,806.127,1098.1580000000001,50
GTM,2000,1145.816,1287.775,1408.441,1079.906,1258.7073333333335,50
GTM,2001,1165.082,1145.816,1287.775,1408.441,1280.6773333333333,50
GTM,2002,1362.811,1165.082,1145.816,1287.775,1199.5576666666668,50
GTM,2003,1365.853,1362.811,1165.082,1145.816,1224.5696666666665,50
GTM,2004,1117.424,1365.853,1362.811,1165.082,1297.9153333333334,50
GTM,2005,1018.052,1117.424,1365.853,1362.811,1282.0293333333332,50
GTM,2006,884.205,1018.052,1117.424,1365.853,1167.1096666666667,50
GTM,2007,837.561,884.205,1018.052,1117.424,1006.5603333333333,50
GTM,2008,773.679,837.561,884.205,1018.052,913.2726666666667,50
GTM,2009,746.301,773.679,837.561,884.205,831.8149999999999,50
GTM,2010,660.112,746.301,773.679,837.561,785.8470000000001,50
GTM,2011,604.342,660.112,746.301,773.679,726.6973333333332,50
GTM,2012,587.104,604.342,660.112,746.301,670.2516666666667,50
GTM,2013,551.614,587.104,604.342,660.112,617.186,50
GTM,2014,573.922,551.614,587.104,604.342,581.02,50
GTM,2015,554.656,573.922,551.614,587.104,570.88,50
GTM,2016,496.858,554.656,573.922,551.614,560.064,50
GTM,2017,532.348,496.858,554.656,573.922,541.812,50
